4.288146244692864206e-01 -4.949067006118944567e-01 0.000000000000000000e+00 -4.949067006118944567e-01 5.711853755307136904e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
6.236471271931840477e-01 -4.844702136735268283e-01 -0.000000000000000000e+00 -4.844702136735268283e-01 3.763528728068162299e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.612138589122742216e-01 4.263417876682493723e-01 -0.000000000000000000e+00 4.263417876682493723e-01 2.387861410877259449e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
9.979142411654404743e-01 -4.562245548678595108e-02 -0.000000000000000000e+00 -4.562245548678595108e-02 2.085758834559708723e-03 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.560317646354141941e-01 3.510575203162485391e-01 -0.000000000000000000e+00 3.510575203162485391e-01 1.439682353645860557e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
1.682947159918649028e-03 4.098920405150081880e-02 -0.000000000000000000e+00 4.098920405150081880e-02 9.983170528400815424e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
8.539522043223735876e-06 -2.922233584056382026e-03 -0.000000000000000000e+00 -2.922233584056382026e-03 9.999914604779567284e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.697252022634808011e-01 -1.713424476261852791e-01 0.000000000000000000e+00 -1.713424476261852791e-01 3.027479773651919545e-02 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
2.990731382260843341e-01 4.578519370033131142e-01 -0.000000000000000000e+00 4.578519370033131142e-01 7.009268617739157214e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
5.988870287698777606e-01 -4.901238165413566716e-01 -0.000000000000000000e+00 -4.901238165413566716e-01 4.011129712301224060e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.879004871381902975e-01 4.633501990214644595e-01 -0.000000000000000000e+00 4.633501990214644595e-01 3.120995128618096470e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
4.534527849955815038e-01 -4.978286419796800200e-01 -0.000000000000000000e+00 -4.978286419796800200e-01 5.465472150044184962e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.451776864669903189e-01 4.754261785306804211e-01 -0.000000000000000000e+00 4.754261785306804211e-01 6.548223135330095701e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
9.988935423397728997e-01 -3.324505093503706682e-02 -0.000000000000000000e+00 -3.324505093503706682e-02 1.106457660227084302e-03 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
