8.104962096517990267e-01 -3.919082849237380817e-01 0.000000000000000000e+00 -3.919082849237380817e-01 1.895037903482007235e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
7.447007650968691106e-01 -4.360292829168781470e-01 0.000000000000000000e+00 -4.360292829168781470e-01 2.552992349031310004e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
7.281650615834153184e-01 -4.449052760674300222e-01 0.000000000000000000e+00 -4.449052760674300222e-01 2.718349384165844596e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
3.756695729861344035e-01 -4.842953075537175800e-01 0.000000000000000000e+00 -4.842953075537175800e-01 6.243304270138656520e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
4.558947626343305970e-01 4.980509291597776667e-01 0.000000000000000000e+00 4.980509291597776667e-01 5.441052373656691810e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.078906034640934930e-01 4.547323355462364880e-01 0.000000000000000000e+00 4.547323355462364880e-01 2.921093965359065070e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.138317995318162626e-04 2.266203381017701732e-02 -0.000000000000000000e+00 2.266203381017701732e-02 9.994861682004684278e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
4.940554247253727688e-03 -7.011522781096608814e-02 -0.000000000000000000e+00 -7.011522781096608814e-02 9.950594457527464076e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.913662406216073864e-01 -9.251603956821878583e-02 -0.000000000000000000e+00 -9.251603956821878583e-02 8.633759378392202519e-03 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.221950080315851617e-01 2.678644716889673205e-01 -0.000000000000000000e+00 2.678644716889673205e-01 7.780499196841465792e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
9.924335038217672045e-01 8.665589601301011691e-02 0.000000000000000000e+00 8.665589601301011691e-02 7.566496178232834553e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
