3.837503968874144689e-01 4.862982930014935201e-01 -0.000000000000000000e+00 4.862982930014935201e-01 6.162496031125858087e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
8.349731675692209087e-01 3.712047642590850516e-01 -0.000000000000000000e+00 3.712047642590850516e-01 1.650268324307793688e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
6.454097053136109707e-02 2.457141299441915894e-01 -0.000000000000000000e+00 2.457141299441915894e-01 9.354590294686389029e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
8.510985585217057947e-01 3.559912951238839995e-01 -0.000000000000000000e+00 3.559912951238839995e-01 1.489014414782941498e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
1.043966991744057181e-02 -1.016399685628417565e-01 -0.000000000000000000e+00 -1.016399685628417565e-01 9.895603300825596138e-01 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.031503682051816861e-01 -2.957529046620274715e-01 -0.000000000000000000e+00 -2.957529046620274715e-01 9.684963179481816120e-02 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.760070311141730959e-01 -3.808261494600228003e-01 0.000000000000000000e+00 -3.808261494600228003e-01 8.239929688858270707e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
9.487968479996259363e-01 2.204118627152373000e-01 -0.000000000000000000e+00 2.204118627152373000e-01 5.120315200037402203e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
8.315908818046330309e-01 3.742291906092122811e-01 -0.000000000000000000e+00 3.742291906092122811e-01 1.684091181953672467e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
2.084666937352850080e-01 4.062121752709584865e-01 -0.000000000000000000e+00 4.062121752709584865e-01 7.915333062647150753e-01 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
9.917103068538940525e-01 -9.066958769978712696e-02 -0.000000000000000000e+00 -9.066958769978712696e-02 8.289693146105985705e-03 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.078761288308069999e-01 -4.057876832693727009e-01 0.000000000000000000e+00 -4.057876832693727009e-01 7.921238711691931389e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
6.781106518849354670e-01 -4.672008087376598451e-01 0.000000000000000000e+00 -4.672008087376598451e-01 3.218893481150645886e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
1.483100043968690711e-02 -1.208761426653122417e-01 0.000000000000000000e+00 -1.208761426653122417e-01 9.851689995603134520e-01 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
9.677004988532914576e-01 1.767943533385114285e-01 -0.000000000000000000e+00 1.767943533385114285e-01 3.229950114670866040e-02 -0.000000000000000000e+00 -0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00
