419.3329, -0.1303
403.8379, -0.1401
390.2798, -0.1499
374.7848, -0.1550
359.2898, -0.1550
344.7633, -0.1597
329.2683, -0.1550
314.7418, -0.1550
300.2152, -0.1499
284.7202, -0.1401
270.1937, -0.1350
253.7303, -0.1252
239.2037, -0.1151
224.6772, -0.1049
210.1506, -0.0951
194.6557, -0.0853
180.1291, -0.0748
164.6341, -0.0650
150.1076, -0.0548
134.6126, -0.0450
120.0861, -0.0348
104.5911, -0.0247
90.0646, -0.0200
73.6011, -0.0152
59.0746, -0.0102
43.5796, -0.0051
30.0215, -0.0007
14.5265, -0.0004
