6.546470754661117830e-01 -4.106560467733862407e-01 -5.016376969561000404e-02 -4.106560467733862407e-01 2.618482993279928062e-01 4.314317556329862191e-02 -5.016376969561000404e-02 4.314317556329862191e-02 8.350445422748485613e-02
1.574557386503223910e-02 9.479011683026146440e-02 4.966199540994854777e-02 9.479011683026146440e-02 7.520929726628514667e-01 4.114142735637531523e-01 4.966199540994854777e-02 4.114142735637531523e-01 2.321613028172770654e-01
1.682368965706081132e-01 3.313061748452565403e-01 -4.878489057640348486e-02 3.313061748452565403e-01 6.695012414761004615e-01 -8.791726792290123493e-02 -4.878489057640348486e-02 -8.791726792290123493e-02 1.622616675778575657e-01
1.437212704887855935e-02 -8.503769625148714650e-02 -5.260327020822094107e-02 -8.503769625148714650e-02 7.250178472081613146e-01 4.077595200906948825e-01 -5.260327020822094107e-02 4.077595200906948825e-01 2.606099928731003268e-01
9.501340892590199871e-01 4.208625669656885365e-02 -6.537340138769430486e-02 4.208625669656885365e-02 2.033218486094270916e-02 -2.000890913171386384e-02 -6.537340138769430486e-02 -2.000890913171386384e-02 2.953395435377562106e-02
6.489749263765245968e-02 2.209212304180818154e-01 1.637881780222831887e-02 2.209212304180818154e-01 8.611967080526090612e-01 6.661337486062381130e-02 1.637881780222831887e-02 6.661337486062381130e-02 7.390591355537630414e-02
4.092616555593101002e-01 4.136328147194733851e-01 1.523403489690591806e-01 4.136328147194733851e-01 4.688978715668598585e-01 2.051048183023339022e-01 1.523403489690591806e-01 2.051048183023339022e-01 1.218404317667755310e-01
4.173843428400277333e-01 4.539558658880767927e-01 -1.258169926922038939e-01 4.539558658880767927e-01 5.051896534544751960e-01 -1.558730364193932350e-01 -1.258169926922038939e-01 -1.558730364193932350e-01 7.742587999637325080e-02
1.798931062800710259e-02 -9.404616372370759592e-02 1.927763799354490631e-02 -9.404616372370759592e-02 8.434699904751877808e-01 -2.868099783525254187e-01 1.927763799354490631e-02 -2.868099783525254187e-01 1.385405806744531843e-01
7.964722530074953566e-01 2.622313868160260353e-01 -2.535991932226479562e-01 2.622313868160260353e-01 1.013046968261909347e-01 -9.425122932579116375e-02 -2.535991932226479562e-01 -9.425122932579116375e-02 1.022236893796315826e-01
